"Date","Site.Name","COUNTY","meanLat","meanLong","month","year","PM2.5","Ozone"
2020-10-15,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,38,37.5
2020-10-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,41.5
2020-10-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,34,38
2020-10-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,35,41
2020-10-15,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,21,37
2020-10-15,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,39
2020-10-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,31,46
2020-10-15,"Millbrook School","Wake",35.856111,-78.574167,10,2020,40.5,38.5
2020-10-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,15,39
2020-10-15,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,32,38.5
2020-10-16,"Bryson City","Swain",35.434767,-83.442133,10,2020,30,27.5
2020-10-16,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,16,30.5
2020-10-16,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,34,26
2020-10-16,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,32,25
2020-10-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,34.5
2020-10-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,37,30
2020-10-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,25,25
2020-10-16,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,17,23.5
2020-10-16,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,29.5
2020-10-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,18,27
2020-10-16,"Millbrook School","Wake",35.856111,-78.574167,10,2020,35,26.5
2020-10-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,25,26
2020-10-16,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,28,30
2020-10-17,"Bryson City","Swain",35.434767,-83.442133,10,2020,24,30
2020-10-17,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,11,29
2020-10-17,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,23,32
2020-10-17,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,20.5,30
2020-10-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,3,39.5
2020-10-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,19.5,27
2020-10-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,14,32
2020-10-17,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,11,28
2020-10-17,"Linville Falls","Avery",35.972347,-81.933072,10,2020,5,35
2020-10-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,10,34.5
2020-10-17,"Millbrook School","Wake",35.856111,-78.574167,10,2020,23.3333333333333,32
2020-10-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,21.5,28
2020-10-17,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,20,29.5
2020-10-18,"Bryson City","Swain",35.434767,-83.442133,10,2020,25,31.5
2020-10-18,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,14,36.5
2020-10-18,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,25,35.5
2020-10-18,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,30,33
2020-10-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,43
2020-10-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,21,37
2020-10-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,18,36.5
2020-10-18,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,17,33
2020-10-18,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,36.5
2020-10-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,14,36
2020-10-18,"Millbrook School","Wake",35.856111,-78.574167,10,2020,30.5,34
2020-10-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,23,35
2020-10-18,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,19,34.5
2020-10-19,"Bryson City","Swain",35.434767,-83.442133,10,2020,38,28.5
2020-10-19,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,2,40.5
2020-10-19,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,38,38.5
2020-10-19,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,42,36
2020-10-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,41
2020-10-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,34,36.5
2020-10-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,36,40
2020-10-19,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,22,38
2020-10-19,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,38
2020-10-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,33,40
2020-10-19,"Millbrook School","Wake",35.856111,-78.574167,10,2020,45,37
2020-10-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,25,39
2020-10-19,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,33,37.5
2020-10-20,"Bryson City","Swain",35.434767,-83.442133,10,2020,33,31
2020-10-20,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,10,31
2020-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,40,31
2020-10-20,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,39.5,29.5
2020-10-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,7,38.5
2020-10-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,37,30.5
2020-10-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,31.5,31
2020-10-20,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,24,29
2020-10-20,"Linville Falls","Avery",35.972347,-81.933072,10,2020,12,34
2020-10-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,27,29.5
2020-10-20,"Millbrook School","Wake",35.856111,-78.574167,10,2020,42.6666666666667,31
2020-10-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,31,30.5
2020-10-20,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,34,31
2020-10-21,"Bryson City","Swain",35.434767,-83.442133,10,2020,22,28.5
2020-10-21,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,8,30.5
2020-10-21,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,13,27
2020-10-21,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,27,31
2020-10-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,35.5
2020-10-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,20,30
2020-10-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,11,27.5
2020-10-21,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,0,28
2020-10-21,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,28
2020-10-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,19,29
2020-10-21,"Millbrook School","Wake",35.856111,-78.574167,10,2020,20.5,30.5
2020-10-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,6,27
2020-10-21,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,12,29.5
2020-10-22,"Bryson City","Swain",35.434767,-83.442133,10,2020,23,30.5
2020-10-22,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,4,31
2020-10-22,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,30,27.5
2020-10-22,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,30,23
2020-10-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,42
2020-10-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,32,30
2020-10-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,23,26.5
2020-10-22,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,9,27
2020-10-22,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,34.5
2020-10-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,16,24
2020-10-22,"Millbrook School","Wake",35.856111,-78.574167,10,2020,31.5,24.5
2020-10-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,16,24
2020-10-22,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,15,26.5
2020-10-23,"Bryson City","Swain",35.434767,-83.442133,10,2020,36,32
2020-10-23,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,16,35.5
2020-10-23,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,28,31
2020-10-23,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,33.5,31
2020-10-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,8,42
2020-10-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,31,32
2020-10-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,29.5,33
2020-10-23,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,17,33
2020-10-23,"Linville Falls","Avery",35.972347,-81.933072,10,2020,12,36
2020-10-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,25,36
2020-10-23,"Millbrook School","Wake",35.856111,-78.574167,10,2020,41.3333333333333,32
2020-10-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,29,35
2020-10-23,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,29,35
2020-10-24,"Bryson City","Swain",35.434767,-83.442133,10,2020,35,33
2020-10-24,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,16,39
2020-10-24,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,28,35
2020-10-24,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,36,35
2020-10-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,45
2020-10-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,32,39.5
2020-10-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,20,39.5
2020-10-24,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,17,33
2020-10-24,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,41.5
2020-10-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,16,37.5
2020-10-24,"Millbrook School","Wake",35.856111,-78.574167,10,2020,37.5,35.5
2020-10-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,29,34.5
2020-10-24,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,35,35.5
2020-10-25,"Bryson City","Swain",35.434767,-83.442133,10,2020,43,24
2020-10-25,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,15,36.5
2020-10-25,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,33,26.5
2020-10-25,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,35,27.5
2020-10-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,40.5
2020-10-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,36,28
2020-10-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,24,29.5
2020-10-25,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,11,29.5
2020-10-25,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,31.5
2020-10-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,19,28.5
2020-10-25,"Millbrook School","Wake",35.856111,-78.574167,10,2020,38,30
2020-10-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,21,33.5
2020-10-25,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,29,30.5
2020-10-26,"Bryson City","Swain",35.434767,-83.442133,10,2020,32,26
2020-10-26,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,1,34
2020-10-26,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,31,30.5
2020-10-26,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,29,31.5
2020-10-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,1,38
2020-10-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,17.5,29
2020-10-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,22.5,33
2020-10-26,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,13,33.5
2020-10-26,"Linville Falls","Avery",35.972347,-81.933072,10,2020,5,36.5
2020-10-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,17,32.5
2020-10-26,"Millbrook School","Wake",35.856111,-78.574167,10,2020,29,31.5
2020-10-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,18.5,33.5
2020-10-26,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,20,32
2020-10-27,"Bryson City","Swain",35.434767,-83.442133,10,2020,30,30
2020-10-27,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,8,23
2020-10-27,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,15,26
2020-10-27,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,24,19.5
2020-10-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,42
2020-10-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,10,25
2020-10-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,14,26.5
2020-10-27,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,4,19.5
2020-10-27,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,33.5
2020-10-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,5,26
2020-10-27,"Millbrook School","Wake",35.856111,-78.574167,10,2020,27.5,20
2020-10-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,6,20
2020-10-27,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,9,20
2020-10-28,"Bryson City","Swain",35.434767,-83.442133,10,2020,33,35.5
2020-10-28,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,NA,34.5
2020-10-28,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,26,39.5
2020-10-28,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,30,35
2020-10-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,40.5
2020-10-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,21,34.5
2020-10-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,23,39
2020-10-28,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,10,34
2020-10-28,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,38.5
2020-10-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,14,38.5
2020-10-28,"Millbrook School","Wake",35.856111,-78.574167,10,2020,32,35
2020-10-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,15,35
2020-10-28,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,18,35
2020-10-29,"Bryson City","Swain",35.434767,-83.442133,10,2020,21,33
2020-10-29,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,13,28.5
2020-10-29,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,19,27
2020-10-29,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,23.5,29
2020-10-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,7,43.5
2020-10-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,19,32
2020-10-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,15,27
2020-10-29,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,10,29
2020-10-29,"Linville Falls","Avery",35.972347,-81.933072,10,2020,8,39
2020-10-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,10,30
2020-10-29,"Millbrook School","Wake",35.856111,-78.574167,10,2020,24.6666666666667,30.5
2020-10-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,18,30
2020-10-29,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,15,28
2020-10-30,"Bryson City","Swain",35.434767,-83.442133,10,2020,26,24
2020-10-30,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,9,33.5
2020-10-30,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,23,23
2020-10-30,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,34,28.5
2020-10-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,37.5
2020-10-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,30,26
2020-10-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,21,26
2020-10-30,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,14,26.5
2020-10-30,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,29.5
2020-10-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,18,31
2020-10-30,"Millbrook School","Wake",35.856111,-78.574167,10,2020,38.5,27
2020-10-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,20,31
2020-10-30,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,27,26.5
2020-10-31,"Bryson City","Swain",35.434767,-83.442133,10,2020,43,27
2020-10-31,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2020,13,37
2020-10-31,"Clemmons Middle","Forsyth",36.026,-80.342,10,2020,47,21
2020-10-31,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2020,58,31.5
2020-10-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2020,NA,38
2020-10-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2020,38,29.5
2020-10-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2020,43,21
2020-10-31,"Leggett","Edgecombe",35.988278,-77.5843,10,2020,25,35
2020-10-31,"Linville Falls","Avery",35.972347,-81.933072,10,2020,NA,35.5
2020-10-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2020,38,34.5
2020-10-31,"Millbrook School","Wake",35.856111,-78.574167,10,2020,52.5,32
2020-10-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2020,36,35.5
2020-10-31,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2020,35,33.5
2020-11-01,"Bryson City","Swain",35.434767,-83.442133,11,2020,43,NA
2020-11-01,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,4,NA
2020-11-01,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,33,26
2020-11-01,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,31.5,NA
2020-11-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2020,6,NA
2020-11-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,23.5,30.5
2020-11-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,30,NA
2020-11-01,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,19,NA
2020-11-01,"Linville Falls","Avery",35.972347,-81.933072,11,2020,22,NA
2020-11-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,25,NA
2020-11-01,"Millbrook School","Wake",35.856111,-78.574167,11,2020,29,29.5
2020-11-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,19.5,NA
2020-11-01,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,21,NA
2020-11-02,"Bryson City","Swain",35.434767,-83.442133,11,2020,17,NA
2020-11-02,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,12,NA
2020-11-02,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,24,31
2020-11-02,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,26,NA
2020-11-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,15,25.5
2020-11-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,20,NA
2020-11-02,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,16,NA
2020-11-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,14,NA
2020-11-02,"Millbrook School","Wake",35.856111,-78.574167,11,2020,30,28.5
2020-11-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,21,NA
2020-11-02,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,21,NA
2020-11-03,"Bryson City","Swain",35.434767,-83.442133,11,2020,29,NA
2020-11-03,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,6,NA
2020-11-03,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,22,31
2020-11-03,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,35,NA
2020-11-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,23,32.5
2020-11-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,18,NA
2020-11-03,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,5,NA
2020-11-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,33,NA
2020-11-03,"Millbrook School","Wake",35.856111,-78.574167,11,2020,29.5,32
2020-11-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,9,NA
2020-11-03,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,37,NA
2020-11-04,"Bryson City","Swain",35.434767,-83.442133,11,2020,34,NA
2020-11-04,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,6,NA
2020-11-04,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,40,NA
2020-11-04,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,32.5,NA
2020-11-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2020,10,NA
2020-11-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,34.5,30.5
2020-11-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,24.5,NA
2020-11-04,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,13,NA
2020-11-04,"Linville Falls","Avery",35.972347,-81.933072,11,2020,15,NA
2020-11-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,28,NA
2020-11-04,"Millbrook School","Wake",35.856111,-78.574167,11,2020,34,30.5
2020-11-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,17.5,NA
2020-11-04,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,32,NA
2020-11-05,"Bryson City","Swain",35.434767,-83.442133,11,2020,25,NA
2020-11-05,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,0,NA
2020-11-05,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,28,NA
2020-11-05,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,32,NA
2020-11-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,20,16.5
2020-11-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,20,NA
2020-11-05,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,13,NA
2020-11-05,"Millbrook School","Wake",35.856111,-78.574167,11,2020,34.5,23
2020-11-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,8,NA
2020-11-05,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,24,NA
2020-11-06,"Bryson City","Swain",35.434767,-83.442133,11,2020,17,NA
2020-11-06,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,5,NA
2020-11-06,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,22,NA
2020-11-06,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,31,NA
2020-11-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,15,28.5
2020-11-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,18,NA
2020-11-06,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,17,NA
2020-11-06,"Millbrook School","Wake",35.856111,-78.574167,11,2020,37,29
2020-11-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,18,NA
2020-11-06,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,27,NA
2020-11-07,"Bryson City","Swain",35.434767,-83.442133,11,2020,24,NA
2020-11-07,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,9,NA
2020-11-07,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,36,NA
2020-11-07,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,31,NA
2020-11-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2020,7,NA
2020-11-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,26.5,32
2020-11-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,19,NA
2020-11-07,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,19,NA
2020-11-07,"Linville Falls","Avery",35.972347,-81.933072,11,2020,10,NA
2020-11-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,18,NA
2020-11-07,"Millbrook School","Wake",35.856111,-78.574167,11,2020,33,33.5
2020-11-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,21,NA
2020-11-07,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,25,NA
2020-11-08,"Bryson City","Swain",35.434767,-83.442133,11,2020,40,NA
2020-11-08,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,7,NA
2020-11-08,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,30,NA
2020-11-08,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,46,NA
2020-11-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,30,31.5
2020-11-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,20,NA
2020-11-08,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,29,NA
2020-11-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,15,NA
2020-11-08,"Millbrook School","Wake",35.856111,-78.574167,11,2020,55,31.5
2020-11-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,29,NA
2020-11-08,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2020,39,NA
2020-11-09,"Bryson City","Swain",35.434767,-83.442133,11,2020,23,NA
2020-11-09,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2020,18,NA
2020-11-09,"Clemmons Middle","Forsyth",36.026,-80.342,11,2020,30,NA
2020-11-09,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2020,32,NA
2020-11-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2020,25,22.5
2020-11-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2020,25,NA
2020-11-09,"Leggett","Edgecombe",35.988278,-77.5843,11,2020,22,NA
2020-11-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2020,17,NA
2020-11-09,"Millbrook School","Wake",35.856111,-78.574167,11,2020,43.5,23.5
2020-11-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2020,33,NA
